UT_datetime, Type, Brightness, Zenith, Conditions, Latitude, Longitude, Moon_alt, Moon_illum, Clear SkyClock, Site description, User
2022-09-15 21:33:00, SQM-L,21.53, Up,40%, 37.998, -105.699,  -26, 69, , Crestone  Colorado, Skyguy66
2022-09-14 21:08:00, SQM-L,21.47, Up,10%, 37.998, -105.699,  -32, 78, , Crestone  Colorado, Skyguy66
2022-09-13 21:00:30, SQM-L,21.84, Up,90%, 37.998, -105.699,  -39, 86, , Crestone  Colorado, Skyguy66
2022-09-12 20:36:00, SQM-L,21.22, Up,10%, 37.998, -105.699,  -46, 93, , Crestone  Colorado, Skyguy66
2022-09-11 20:27:00, SQM-L,20.55, Up,40%, 37.998, -105.699,  -52, 97, , Crestone  Colorado, Skyguy66
2022-09-09 05:25:00, SQM-L,20.61, Up,0%, 37.998, -105.699,  34, 98, , Crestone  Colorado, Skyguy66
2022-09-08 04:40:00, SQM-L,21.72, Up,50%, 37.998, -105.699,  30, 93, , Crestone  Colorado, Skyguy66
2022-09-07 03:25:00, SQM-L,21.92, Up,0%, 37.998, -105.699,  25, 86, , Crestone  Colorado, Skyguy66
2022-09-06 04:15:00, SQM-L,21.78, Up,0%, 37.998, -105.699,  23, 77, , Crestone  Colorado, Skyguy66
2022-09-05 03:05:01, SQM-L,21.73, Up,0%, 37.998, -105.699,  23, 66, , Crestone  Colorado, Skyguy66
2022-09-04 03:20:00, SQM-L,21.74, Up,0%, 37.998, -105.699,  19, 54, , Crestone  Colorado, Skyguy66
2022-09-04 00:00:00, SQM-L,21.43, Up,0%, 37.998, -105.699,  24, 53, , Crestone  Colorado, Skyguy66
2022-09-03 04:40:00, SQM-L,22.18, Up,80%, 37.998, -105.699,  3, 44, , Crestone  Colorado, Skyguy66
2022-09-02 23:30:00, SQM-L,22.1, Up,100%, 37.998, -105.699,  29, 41, , Crestone  Colorado, Skyguy66
2022-09-02 03:15:00, SQM-L,21.87, Up,20%, 37.998, -105.699,  11, 32, , Crestone  Colorado, Skyguy66
2022-08-31 23:20:00, SQM-L,22.29, Up,90%, 37.998, -105.699,  38, 21, , Crestone  Colorado, Skyguy66
2022-08-31 22:40:00, SQM-L,22.17, Up,80%, 37.998, -105.699,  40, 21, , Crestone  Colorado, Skyguy66
2022-08-30 23:25:00, SQM-L,21.61, Up,20%, 37.998, -105.699,  40, 13, , Crestone  Colorado, Skyguy66
2022-08-29 23:59:00, SQM-L,21.56, Up,0%, 37.998, -105.699,  34, 7, , Crestone  Colorado, Skyguy66
2022-08-28 23:29:00, SQM-L,21.88, Up,20%, 37.998, -105.699,  36, 3, , Crestone  Colorado, Skyguy66
2022-08-27 21:10:00, SQM-L,21.54, Up,10%, 37.998, -105.699,  56, 0, , Crestone  Colorado, Skyguy66
2022-08-26 23:15:00, SQM-L,21.58, Up,100%, 37.998, -105.699,  29, 0, , Crestone  Colorado, Skyguy66
2022-08-25 21:20:00, SQM-L,21.78, Up,100%, 37.998, -105.699,  45, 2, , Crestone  Colorado, Skyguy66
2022-08-25 00:08:00, SQM-L,21.81, Up,70%, 37.998, -105.699,  6, 5, , Crestone  Colorado, Skyguy66
2022-08-24 00:08:00, SQM-L,21.55, Up,40%, 37.998, -105.699,  -0, 10, , Crestone  Colorado, Skyguy66
2022-08-23 21:20:00, SQM-L,21.63, Up,30%, 37.998, -105.699,  29, 11, , Crestone  Colorado, Skyguy66
2022-08-23 00:15:00, SQM-L,21.79, Up,100%, 37.998, -105.699,  -9, 17, , Crestone  Colorado, Skyguy66
2022-08-21 23:30:00, SQM-L,22.28, Up,100%, 37.998, -105.699,  -10, 25, , Crestone  Colorado, Skyguy66
2022-08-21 00:38:00, SQM-L,21.64, Up,30%, 37.998, -105.699,  -23, 33, , Crestone  Colorado, Skyguy66
2022-08-20 21:05:00, SQM-L,21.55, Up,30%, 37.998, -105.699,  4, 34, , Crestone  Colorado, Skyguy66
2022-08-19 21:25:00, SQM-L,22.41, Up,100%, 37.998, -105.699,  -9, 43, , Crestone  Colorado, Skyguy66
2022-08-18 21:25:00, SQM-L,21.55, Up,10%, 37.998, -105.699,  -19, 53, , Crestone  Colorado, Skyguy66
2022-08-17 04:12:00, SQM-L,22.28, Up,100%, 37.998, -105.699,  -7, 70, , Crestone  Colorado, Skyguy66
2022-08-15 22:01:05, SQM-L,22.01, Up,100%, 37.998, -105.699,  -49, 81, , Crestone  Colorado, Skyguy66
2022-08-14 21:33:00, SQM-L,21.65, Up,30%, 37.998, -105.699,  -56, 89, , Crestone  Colorado, Skyguy66
2022-08-11 21:15:00, SQM-L,19.33, Up,10%, 37.998, -105.699,  -57, 100, , Crestone  Colorado, Skyguy66
2022-08-08 02:05:00, SQM-L,22.52, Up,40%, 37.998, -105.699,  24, 78, , Crestone  Colorado, Skyguy66
2022-08-08 00:15:00, SQM-L,19.55, Up,60%, 37.998, -105.699,  14, 77, , Crestone  Colorado, Skyguy66
2022-08-07 01:25:00, SQM-L,22.52, Up,10%, 37.998, -105.699,  28, 68, , Crestone  Colorado, Skyguy66
2022-08-01 00:12:57, SQM-L,21.55, Up,60%, 37.998, -105.699,  45, 10, , Crestone  Colorado, Skyguy66
2022-07-30 22:50:00, SQM-L,21.98, Up,100%, 37.998, -105.699,  55, 5, , Crestone  Colorado, Skyguy66
2022-07-28 04:25:00, SQM-L,22.58, Up,90%, 37.998, -105.699,  -20, 0, , Crestone  Colorado, Skyguy66
2022-07-27 08:15:00, SQM-L,21.95, Up,80%, 37.998, -105.699,  -20, 2, , Crestone  Colorado, Skyguy66
2022-07-25 12:08:37, SQM-L,22.68, Up,100%, 37.998, -105.699,  32, 9, , Crestone  Colorado, Skyguy66
